transactionHash,address,totalFee,lpFee,pcstFee,cakeFee,swapFrom,swapTo,swapAmountFrom,swapAmountTo,totalFeeFormatted,lpFeeFormatted,efxFeesFormatted,wbnbFeesFormatted,inOutEfx,inOutWbnb,totalEfxOnlyFee,totalWbnbOnlyFee,onlyWbnb,onlyEfx
0xf3cf9c511bdbdc32932381b290701806d7c7c563f43e9749b2a856061c2573b0,0x10ED43C718714eb63d5aA57B78B54704E256024E,1494836478929518,32882679109307493939144,179380377471542,298967295785903,WBNB,EFX,597934591571807317,10013000000000000000000,0,0,0,1494836478929518,0,0,17022100000000000000,1016488805672072,597934591571807317,10013000000000000000000
0x4b430fc5c73930432a0439dee9bab9168976cdf33ac6b5c1a3150007c52b30e7,0x10ED43C718714eb63d5aA57B78B54704E256024E,500000000000000,513759290983976337775,60000000000000,100000000000000,WBNB,EFX,200000000000000000,3335216948379909508605,0,0,0,500000000000000,0,0,5669868812245846164,340000000000000,200000000000000000,3335216948379909508605
0x4d25a29f60b41a670522c9854ef44a48479dc6f0c832133630c1810ddedd119c,0x10ED43C718714eb63d5aA57B78B54704E256024E,1505592971321467,32882678363237181633546,180671156558576,301118594264293,WBNB,EFX,602237188528587001,10001000000000000000000,0,0,0,1505592971321467,0,0,17001700000000000000,1023803220498597,602237188528587001,10001000000000000000000
0x96b5335324cf5bcffecf12f4e96db3b253abbe29e670fcb09caeaa4d2cc3fddb,0x10ED43C718714eb63d5aA57B78B54704E256024E,1514950618804301,513688894009056071438,181794074256516,302990123760860,WBNB,EFX,605980247521720509,10000000000000000000000,0,0,0,1514950618804301,0,0,17000000000000000000,1030166420786924,605980247521720509,10000000000000000000000
0xf604c88f2864bed7767a269a50efcc0a833b7eed9d76a201775427a6e5ae928b,0x10ED43C718714eb63d5aA57B78B54704E256024E,3058774376555754,32882570634574914583370,367052925186690,611754875311150,WBNB,EFX,1223509750622301975,20000000000000000000000,0,0,0,3058774376555754,0,0,34000000000000000000,2079966576057913,1223509750622301975,20000000000000000000000
0xd77e1f20d11cf2106ed31616fd8b53ccd4515b9a3be6c51cf48a39b12b40379f,0x10ED43C718714eb63d5aA57B78B54704E256024E,1544484540532869,513686845536244977918,185338144863944,308896908106573,WBNB,EFX,617793816213147962,10003000000000000000000,0,0,0,1544484540532869,0,0,17005100000000000000,1050249487562351,617793816213147962,10003000000000000000000
0xb1ce527e0388f0c251fd504afac5fb8ebf303126b0499d59870597471c0b38ff,0x10ED43C718714eb63d5aA57B78B54704E256024E,1492500000000000,513690451183976337775,179100000000000,298500000000000,WBNB,EFX,597000000000000000,9606082192738796901930,0,0,0,1492500000000000,0,0,16330339727655954733,1014900000000000,597000000000000000,9606082192738796901930
0x5a46531da2da81dfafe2108befbe4fd298347cf43e2ab88c9ee14e0f95b213de,0x10ED43C718714eb63d5aA57B78B54704E256024E,3137000390611036,513576388636883556317,376440046873324,627400078122207,WBNB,EFX,1254800156244414402,20000000000000000000000,0,0,0,3137000390611036,0,0,34000000000000000000,2133160265615504,1254800156244414402,20000000000000000000000
0xd4ee2260ceee040ebf935f9b3441a03a8bf5485e73d4dc14e9badf66ddf5f285,0x109654DF2BBaB81D3F1af3954e3D571a4e3a5fD7,1733103893856485,32882662583079594604698,207972467262778,346620778771297,WBNB,EFX,693241557542594200,10940076338501763425918,0,0,0,1733103893856485,0,0,18598129775452997824,1178510647822410,693241557542594200,10940076338501763425918
0x874097ebf27d3696651256c8ce1a8d5804e6b2332a5436af10eff95bb52895bd,0x10ED43C718714eb63d5aA57B78B54704E256024E,4037500000000000,513513929983976337775,484500000000000,807500000000000,WBNB,EFX,1615000000000000000,25190192360576158419016,0,0,0,4037500000000000,0,0,42823327012979469312,2745500000000000,1615000000000000000,25190192360576158419016
0x6c64fc5c63729060c5d7bb1ac9169b895b5033cd1f19ce7fe94641dede75e775,0x109654DF2BBaB81D3F1af3954e3D571a4e3a5fD7,27350190846254408564,31499567027405684111728,3282022901550529027,5470038169250881712,EFX,WBNB,10940076338501763425918,701133483313134985,0,0,27350190846254408564,0,0,0,18598129775452997824,1191926921632329,701133483313134985,10940076338501763425918
0x0e025ca54c16316669fe2523a718b28a118836bf6e7bb29f06d894372088ec19,0x10ED43C718714eb63d5aA57B78B54704E256024E,62975480901440396047,2028237106179782702465193046,7557057708172847525,12595096180288079209,EFX,WBNB,25190192360576158419016,1595686797172409449,0,0,62975480901440396047,0,0,0,42823327012979469312,2712667555193096,1595686797172409449,25190192360576158419016
0x4d899beb512e1a7fb28a8845d428ba3705fac6c374cb9d4ee1a24bc50fdfc6c0,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1248646693135639365,0,0,50000000000000000000,0,0,0,34000000000000000000,2122699378330586,1248646693135639365,20000000000000000000000
0x5e52ca271a8ca73a436ebfa7edcc3907ed76b9bf2eb887f6d84ef2d335124611,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1232816409875350090,0,0,50000000000000000000,0,0,0,34000000000000000000,2095787896788095,1232816409875350090,20000000000000000000000
0xdff754b43073af9cdd0c6f98f6dce173438627fd322e414a05ce3e07949e8f4f,0x10ED43C718714eb63d5aA57B78B54704E256024E,43751927828226917957,30361942550336070860270,5250231339387230154,8750385565645383591,EFX,WBNB,17500771131290767182886,1066009695871348226,0,0,43751927828226917957,0,0,0,29751310923194304210,1812216482981291,1066009695871348226,17500771131290767182886
0x2e208df8f8e847ac5b60a1dd0a209c31108071a56dc5fd14d30e4932ed64db30,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,603856427825019120,0,0,25000000000000000000,0,0,0,17000000000000000000,1026555927302532,603856427825019120,10000000000000000000000
0x04651cdbb1bdce4efca6865e747b561b548d9af973f362551aec5ae5cd944a7b,0x10ED43C718714eb63d5aA57B78B54704E256024E,25032500000000000000,2028239737904938026371062903,3003900000000000000,5006500000000000000,EFX,WBNB,10013000000000000000000,600851296334174543,0,0,25032500000000000000,0,0,0,17022100000000000000,1021447203768096,600851296334174543,10013000000000000000000
0x4abed24b74db88a5025362ff1d6f31bac1d888284e3f29c1661609b40694773f,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1188935255900960843,0,0,50000000000000000000,0,0,0,34000000000000000000,2021189935031633,1188935255900960843,20000000000000000000000
0xe60b6a023ef87975985953dea5137a688225cd2c57fbd21d3e755be6566fdaf2,0x10ED43C718714eb63d5aA57B78B54704E256024E,50000000000000000000,2028238006159138026371062903,6000000000000000000,10000000000000000000,EFX,WBNB,20000000000000000000000,1174223871527838965,0,0,50000000000000000000,0,0,0,34000000000000000000,1996180581597326,1174223871527838965,20000000000000000000000
0xaf5d28b1b3fc498ce986b5b0b55df8bb0986b8fbb3094267f24f11dfdf572e41,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,2028238873159138026371062903,4500000000000000000,7500000000000000000,EFX,WBNB,15000000000000000000000,871175449414301490,0,0,37500000000000000000,0,0,0,25500000000000000000,1480998264004312,871175449414301490,15000000000000000000000
0x21c3a525158dfa522f9bba2ba2712f69fd1cbe2e063f717236a89c802d611ef5,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,2028238873159138026371062903,4500000000000000000,7500000000000000000,EFX,WBNB,15000000000000000000000,863165240957000841,0,0,37500000000000000000,0,0,0,25500000000000000000,1467380909626901,863165240957000841,15000000000000000000000
0x8624626986dfd6f128e743b0c5655d20e1c4bfedaaf17d26a921ab88efa3b4d6,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,2028238873159138026371062903,4500000000000000000,7500000000000000000,EFX,WBNB,15000000000000000000000,855265049523909715,0,0,37500000000000000000,0,0,0,25500000000000000000,1453950584190646,855265049523909715,15000000000000000000000
0x8d6a127a2cf9ff8a5e40b04b4a9fedbd0f80def5affd84726696c500cf5edca8,0x10ED43C718714eb63d5aA57B78B54704E256024E,6250000000000000000,80293970983976337775,750000000000000000,1250000000000000000,EFX,WBNB,2500000000000000000000,141783038784167531,0,0,6250000000000000000,0,0,0,4250000000000000000,241031165933084,141783038784167531,2500000000000000000000
0x8984cf500165332ca1cc59bab9f333b5ecac99d31f7ee0c2a096b7029e72b1b8,0x10ED43C718714eb63d5aA57B78B54704E256024E,25000000000000000000,2028239740159138026371062903,3000000000000000000,5000000000000000000,EFX,WBNB,10000000000000000000000,564979206502174239,0,0,25000000000000000000,0,0,0,17000000000000000000,960464651053696,564979206502174239,10000000000000000000000
0x27c639ee21a1b917a2659a12457eb722bd833795d042757a745b5ad71b59e857,0x10ED43C718714eb63d5aA57B78B54704E256024E,37500000000000000000,2028238873159138026371062903,4500000000000000000,7500000000000000000,EFX,WBNB,15000000000000000000000,841060486208437916,0,0,37500000000000000000,0,0,0,25500000000000000000,1429802826554344,841060486208437916,15000000000000000000000
0xce7144d3e9d641291933e00d5d161d3ea5d5131b874b62f5fa6d1d997538c66c,0x10ED43C718714eb63d5aA57B78B54704E256024E,62500000000000000000,2028237139159138026371062903,7500000000000000000,12500000000000000000,EFX,WBNB,25000000000000000000000,1384936233940800151,0,0,62500000000000000000,0,0,0,42500000000000000000,2354391597699360,1384936233940800151,25000000000000000000000
0xffefcddff4ecd311d6cafb41598c1d877a2ae99a6e1657bce487a823b89b1bd2,0x10ED43C718714eb63d5aA57B78B54704E256024E,5000000000000000000,166993970983976337775,600000000000000000,1000000000000000000,EFX,WBNB,2000000000000000000000,109896241907296166,0,0,5000000000000000000,0,0,0,3400000000000000000,186823611242403,109896241907296166,2000000000000000000000
0xbe2c26dd7c77aa1291d57cb64a9acf428bac0670474dec609f2b75fb23ba5b0f,0x10ED43C718714eb63d5aA57B78B54704E256024E,2776218478540159,513601412470304792346,333146217424819,555243695708031,WBNB,EFX,1110487391416063601,20000000000000000000000,0,0,0,2776218478540159,0,0,34000000000000000000,1887828565407308,1110487391416063601,20000000000000000000000
0xe189e85da972cac2cfe51dbb20e93da5110e74e14c0d0c7ab83fea74e8d3228e,0x10ED43C718714eb63d5aA57B78B54704E256024E,699318041915924,513745466284589049272,83918165029910,139863608383184,WBNB,EFX,279727216766369678,5000000000000000000000,0,0,0,699318041915924,0,0,8500000000000000000,475536268502828,279727216766369678,5000000000000000000000
0x11fd58e668f28014e9f7971d20dfb73495364d5450a0b228bf8f1184fde55657,0x10ED43C718714eb63d5aA57B78B54704E256024E,341897441538099,513770256977431255182,41027692984571,68379488307619,WBNB,EFX,136758976615239867,2439000000000000000000,0,0,0,341897441538099,0,0,4146300000000000000,232490260245907,136758976615239867,2439000000000000000000
0x3deed9068c67542b4c93ed7c7bf7d55b4b6d284ec11445bbb6866d6ead6e47c8,0x10ED43C718714eb63d5aA57B78B54704E256024E,1407094873341671,32882685195065257512207,168851384801000,281418974668334,WBNB,EFX,562837949336668544,10000000000000000000000,0,0,0,1407094873341671,0,0,17000000000000000000,956824513872336,562837949336668544,10000000000000000000000
0x6c9f3536389faca22f873e0d905d597ffa74c8410667bcd9a6fcc2233de7030b,0x10ED43C718714eb63d5aA57B78B54704E256024E,500000000000000000000,2028239676941431544284614911,60000000000000000000,100000000000000000000,EFX,WBNB,200000000000000000000000,10592504914821371176,0,0,500000000000000000000,0,0,0,340000000000000000000,18007258355196330,10592504914821371176,200000000000000000000000
0xf4065e57d12538de53289fde7299c802f4e0579605abd4d5035a1b67147c623b,0x10ED43C718714eb63d5aA57B78B54704E256024E,6363480798374148,513352599955801106841,763617695804897,1272696159674829,WBNB,EFX,2545392319349659364,50000000000000000000000,0,0,0,6363480798374148,0,0,85000000000000000000,4327166942894420,2545392319349659364,50000000000000000000000
0x33fe7abc415c363c9e26cebd0d4fbadf774a568305d848078d4802f5c1aa599b,0x10ED43C718714eb63d5aA57B78B54704E256024E,1295000591838786,513704149742926399510,155400071020654,259000118367757,WBNB,EFX,518000236735514788,10000000000000000000000,0,0,0,1295000591838786,0,0,17000000000000000000,880600402450375,518000236735514788,10000000000000000000000
0x4f03baaca51a83f5bedfbcd7d4e72ee4401d5b7bec22d2f3f02a20e53c55480d,0x10ED43C718714eb63d5aA57B78B54704E256024E,1372503750000000000000,2206726070194235613109437277693,164700450000000000000,274500750000000000000,EFX,WBNB,549001500000000000000000,24472575377646506076,0,0,1372503750000000000000,0,0,0,933302550000000000000,41603378141999060,24472575377646506076,549001500000000000000000
0xee1db9188160ac5c824a42ae863fb3ec9736773e0ea0bd7ad2d4571114c058fc,0x10ED43C718714eb63d5aA57B78B54704E256024E,4888938405037355,513454874216202946803,586672608604482,977787681007471,WBNB,EFX,1955575362014942165,50000000000000000000000,0,0,0,4888938405037355,0,0,85000000000000000000,3324478115425401,1955575362014942165,50000000000000000000000
0x756eb179574e19a67084abf852a602ebe2161ed0668027695c912041cd3df42e,0x10ED43C718714eb63d5aA57B78B54704E256024E,1491080959997006,513690549608590945419,178929715199640,298216191999401,WBNB,EFX,596432383998802511,15000000000000000000000,0,0,0,1491080959997006,0,0,25500000000000000000,1013935052797964,596432383998802511,15000000000000000000000
0x3c4f1f1b760ad6d49c2ed066949de55ae1005fa94556c6ae433e4fe680c87c8d,0x10ED43C718714eb63d5aA57B78B54704E256024E,3016735275456423,32882573550406966832994,362008233054770,603347055091284,WBNB,EFX,1206694110182569428,30000000000000000000000,0,0,0,3016735275456423,0,0,51000000000000000000,2051379987310368,1206694110182569428,30000000000000000000000
0xe4cda25b730ddaa888708efaa8e597cd25c73bc650439ea94e809af1f0879200,0x10ED43C718714eb63d5aA57B78B54704E256024E,17000081715691539,32881603665497872125356,2040009805882984,3400016343138307,WBNB,EFX,6800032686276615778,160814402341761373128392,0,0,0,17000081715691539,0,0,273384483980994334318,11560055566670246,6800032686276615778,160814402341761373128392
